SITEID,DATE,LAT,LON,STATE,DUPL,SAMPLEID,GS,DEPTH,pc.02.06,pc.06.12,pc.12.24,pc.24.49,pc.49.98,pc.98-2,pc2-3.9,pc3.9-4,pc4-7.8,pc7.8-15.6,pc15.6-20,pc20-31,pc31-37,pc37-44,pc44-50,pc50-53,pc53-62.5,pc62.5-74,pc74-75,pc75-88,pc88-100,pc100-105,pc105-125,pc125-149,pc149-177,pc17-200,pc200-210,pc210-250,pc250-300,pc300-350,pc350-420,pc420-500,pc500-590,pc590-710,pc710-840,pc840-1000,pc1000-1190,pc1190-1410,pc1410-1680,pc1680-2000
2007190738,07.05.2008,-25.0219,134.4814,NT,,2007190738002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190739,21.01.2008,-33.649,123.7599,WA,2007190659,2007190739002 Bulk,bulk,BOS,0,0,0,0.562795,1.719774,4.356806,5.671499,0.203426,4.568484,3.087715,0.711274,1.126915,0.478121,0.4559,0.31211,0.136183,0.395449,0.552004,0.057358,0.974404,1.334531,0.688784,3.506682,5.50367,7.472685,6.419541,2.767661,10.458405,10.973055,8.384009,7.998247,5.314699,2.930443,0.877371,0,0,0,0,0,0
2007190739,21.01.2008,-33.649,123.7599,WA,2007190659,2007190739002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190739,21.01.2008,-33.649,123.7599,WA,2007190659,2007190739002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190741,12.09.2008,-29.2658,139.2376,SA,,2007190741002 Bulk,bulk,BOS,0,0,0,1.12946,3.942056,8.613148,10.233226,0.357889,7.954509,5.567793,0.845453,0.302198,0.645573,1.817868,2.511648,1.542585,5.823045,7.990893,0.703865,8.851463,7.203283,2.650066,8.488975,6.369554,3.883441,1.517397,0.395908,0.611171,0.047533,0,0,0,0,0,0,0,0,0,0,0
2007190741,12.09.2008,-29.2658,139.2376,SA,,2007190741002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190741,12.09.2008,-29.2658,139.2376,SA,,2007190741002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190742,25.09.2007,-18.85,141.1951,QLD,,2007190742002 Bulk,bulk,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190742,25.09.2007,-18.85,141.1951,QLD,,2007190742002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190742,25.09.2007,-18.85,141.1951,QLD,,2007190742002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190743,22.05.2009,-29.8028,138.3645,SA,2007190906,2007190743002 Bulk,bulk,BOS,0,0,0,1.394779,4.993404,11.745999,15.590187,0.597104,14.706873,12.611043,3.648998,5.27879,1.780587,1.582517,1.074139,0.464544,1.231551,1.14245,0.08616,0.980225,0.741651,0.278964,1.016565,1.138781,1.339938,1.133598,0.499618,2.002605,2.404145,2.179022,2.57319,2.249019,1.746788,1.309116,0.438579,0.039069,0,0,0,0
2007190743,22.05.2009,-29.8028,138.3645,SA,2007190906,2007190743002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190743,22.05.2009,-29.8028,138.3645,SA,2007190906,2007190743002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190744,12.05.2008,-36.2237,139.7805,SA,,2007190744002 Bulk,bulk,BOS,0,0,0.043376,2.433958,5.050607,6.724492,5.997016,0.203871,5.110665,5.849694,2.277513,3.769147,1.277695,1.12166,0.821707,0.401737,1.362672,2.004211,0.19481,2.841549,3.012774,1.328315,5.487507,6.420251,6.654933,4.624736,1.77502,5.819991,4.970529,3.213842,2.704539,1.68823,1.042092,0.80585,0.582472,0.542024,0.541707,0.550033,0.484491,0.264286
2007190744,12.05.2008,-36.2237,139.7805,SA,,2007190744002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190744,12.05.2008,-36.2237,139.7805,SA,,2007190744002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190746,15.09.2008,-29.011,140.5048,SA,2007191241,2007190746002 Bulk,bulk,BOS,0,0,0,0.266189,0.979346,2.477157,4.152626,0.1831,5.218542,4.938773,0.903195,0.356761,0.260687,0.884661,1.28252,0.808655,3.163711,4.631791,0.425217,5.654984,5.124373,2.045739,7.444077,7.233419,6.342247,3.895814,1.408837,4.393665,3.745788,2.791958,3.216609,3.208879,3.169953,3.443688,2.661963,1.936912,0.935281,0.346498,0.066384,0
2007190746,15.09.2008,-29.011,140.5048,SA,2007191241,2007190746002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190746,15.09.2008,-29.011,140.5048,SA,2007191241,2007190746002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190747,01.04.2009,-23.5776,131.1377,NT,2007190212,2007190747002 Bulk,bulk,BOS,0,0,0,0.075637,0.584132,1.172826,1.523075,0.060623,1.583069,1.214053,0.287048,0.592902,0.268822,0.213867,0.076323,0.017944,0.034506,0.047584,0.011513,0.370957,0.792386,0.47332,2.744557,4.871116,7.192816,6.55818,2.923143,11.560804,13.102763,10.887692,11.477732,8.702341,5.842674,3.811402,0.924196,0,0,0,0,0
2007190747,01.04.2009,-23.5776,131.1377,NT,2007190212,2007190747002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190747,01.04.2009,-23.5776,131.1377,NT,2007190212,2007190747002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190748,06.11.2007,-31.2721,144.7865,NSW,,2007190748002 Bulk,bulk,BOS,0,0,0,1.644017,5.472534,12.048514,15.460633,0.579009,13.906567,10.682314,2.220381,2.4111,1.041719,1.422873,1.414507,0.760128,2.546994,3.131347,0.26614,3.293457,2.689602,1.012559,3.443336,3.048999,2.496898,1.486801,0.535594,1.690342,1.488591,1.105596,1.149848,0.861331,0.526669,0.161599,0,0,0,0,0,0
2007190748,06.11.2007,-31.2721,144.7865,NSW,,2007190748002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190748,06.11.2007,-31.2721,144.7865,NSW,,2007190748002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190750,11.07.2008,-29.9465,123.6992,WA,,2007190750002 Bulk,bulk,BOS,0,0,0,0.180739,0.728887,1.368607,1.732767,0.068324,1.89376,2.330807,0.837179,1.383601,0.618024,0.743133,0.686836,0.362169,1.219569,1.569386,0.138535,1.808896,1.641526,0.669566,2.588656,2.961235,3.380081,2.796972,1.231405,5.028964,6.433377,6.385563,8.459076,8.570707,8.029299,8.188338,6.171524,4.802689,3.083266,1.354333,0.536174,0.01603
2007190750,11.07.2008,-29.9465,123.6992,WA,,2007190750002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190750,11.07.2008,-29.9465,123.6992,WA,,2007190750002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190751,10.09.2009,-28.1152,133.5114,SA,,2007190751002 Bulk,bulk,BOS,0,0,0.023267,2.163862,5.678715,9.924675,10.430015,0.372074,9.796283,9.912573,2.450856,2.582662,0.816921,0.94434,0.871183,0.458016,1.526464,1.923834,0.168007,2.175172,1.956756,0.79567,3.05905,3.415031,3.657271,2.756094,1.130352,4.12164,4.298284,3.444743,3.609521,2.757483,1.800498,0.922453,0.056235,0,0,0,0,0
2007190751,10.09.2009,-28.1152,133.5114,SA,,2007190751002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190751,10.09.2009,-28.1152,133.5114,SA,,2007190751002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190752,05.08.2009,-14.1842,129.6507,NT,2007190554,2007190752002 Bulk,bulk,BOS,0,0,0.046555,2.266562,4.307268,5.376513,5.028867,0.186795,5.277482,6.069889,2.110556,3.969497,1.880993,2.090882,1.731691,0.849191,2.631836,3.088106,0.263655,3.37466,3.014498,1.2254,4.704739,5.189328,5.387087,3.894436,1.550747,5.413536,5.240915,3.911378,3.842134,2.785761,1.818219,1.123725,0.282974,0.064126,0,0,0,0
2007190752,05.08.2009,-14.1842,129.6507,NT,2007190554,2007190752002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190752,05.08.2009,-14.1842,129.6507,NT,2007190554,2007190752002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190753,30.04.2008,-29.2966,145.0231,NSW,2007191299,2007190753002 Bulk,bulk,BOS,0,0,0,3.207152,12.045055,23.425671,23.220911,0.736902,15.386738,10.243583,2.078094,1.844403,0.452917,0.457624,0.380907,0.187716,0.572208,0.620714,0.049606,0.580114,0.436899,0.157767,0.51712,0.449313,0.388599,0.259846,0.102804,0.372798,0.408754,0.356706,0.408732,0.331765,0.222861,0.095722,0,0,0,0,0,0
2007190753,30.04.2008,-29.2966,145.0231,NSW,2007191299,2007190753002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190753,30.04.2008,-29.2966,145.0231,NSW,2007191299,2007190753002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190754,03.04.2009,-24.263,129.7858,NT,,2007190754002 Bulk,bulk,BOS,0,0,0.048059,2.884436,6.370028,11.429386,14.190102,0.544805,13.795767,11.673347,2.852185,3.198146,0.817965,0.683983,0.502898,0.246095,0.817324,1.130134,0.105997,1.491305,1.512265,0.653787,2.660089,3.093873,3.25321,2.321488,0.910505,3.097305,2.865867,2.060517,1.979024,1.416053,0.887954,0.42972,0.07638,0,0,0,0,0
2007190754,03.04.2009,-24.263,129.7858,NT,,2007190754002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190754,03.04.2009,-24.263,129.7858,NT,,2007190754002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190755,05.09.2007,-33.0937,147.0587,NSW,,2007190755002 Bulk,bulk,BOS,0,0,0,0.879382,2.842885,7.233442,10.873424,0.463086,14.077139,18.473651,6.366008,9.869177,3.676299,3.545404,2.586903,1.164919,3.207115,3.060338,0.230257,2.54953,1.756546,0.598305,1.803709,1.317223,0.889486,0.453485,0.151307,0.449399,0.391043,0.313503,0.350224,0.279945,0.146866,0,0,0,0,0,0,0
2007190755,05.09.2007,-33.0937,147.0587,NSW,,2007190755002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190755,05.09.2007,-33.0937,147.0587,NSW,,2007190755002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190756,01.06.2008,-22.8141,130.3374,NT,,2007190756002 Bulk,bulk,BOS,0,0,0,0.434657,1.201944,2.22314,2.694758,0.102035,2.860344,4.23146,1.576889,2.127911,0.714391,0.819327,0.793655,0.439516,1.584774,2.239266,0.206592,2.814247,2.703942,1.133792,4.47784,5.105416,5.47614,4.103127,1.676747,6.099954,6.39643,5.239733,5.785953,4.97167,4.168511,4.077101,3.215054,2.847586,2.297884,1.658758,1.026945,0.472511
2007190756,01.06.2008,-22.8141,130.3374,NT,,2007190756002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190756,01.06.2008,-22.8141,130.3374,NT,,2007190756002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190757,14.05.2008,-23.4647,137.8302,NT,,2007190757002 Bulk,bulk,BOS,0,0,0,0.193144,0.910079,2.090494,2.837199,0.108046,2.594958,2.353421,0.570399,0.235031,0.093934,0.524573,0.94582,0.647856,2.759924,4.442514,0.425165,5.89084,5.666026,2.342713,8.916549,9.311225,8.817698,5.804333,2.183821,7.103934,6.226402,4.345492,4.139876,3.032717,2.101721,1.533291,0.706694,0.144111,0,0,0,0
2007190757,14.05.2008,-23.4647,137.8302,NT,,2007190757002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190757,14.05.2008,-23.4647,137.8302,NT,,2007190757002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190758,29.07.2008,-19.9228,132.5963,NT,2007190296,2007190758002 Bulk,bulk,BOS,0,0,0,0.531611,1.359895,2.508052,3.197384,0.132433,4.034641,4.571065,1.123007,1.492329,0.855669,1.273552,1.313936,0.718568,2.465323,3.167858,0.277149,3.563741,3.132455,1.245262,4.595797,4.727831,4.598233,3.200355,1.263042,4.46968,4.71291,4.166855,5.30016,5.454602,5.322205,5.62511,4.256585,3.121818,1.751983,0.432803,0.036102,0
2007190758,29.07.2008,-19.9228,132.5963,NT,2007190296,2007190758002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190758,29.07.2008,-19.9228,132.5963,NT,2007190296,2007190758002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190759,05.09.2007,-32.9992,146.5016,NSW,,2007190759002 Bulk,bulk,BOS,0,0,0,1.264915,4.588908,11.612616,16.29848,0.630709,15.079153,10.434277,2.178971,3.270346,1.763495,2.225691,1.968177,0.976737,2.955671,3.132299,0.24594,2.808123,2.011617,0.698342,2.157021,1.676953,1.302292,0.825947,0.325615,1.215071,1.444852,1.380696,1.735445,1.586728,1.230341,0.827292,0.147277,0,0,0,0,0
2007190759,05.09.2007,-32.9992,146.5016,NSW,,2007190759002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190759,05.09.2007,-32.9992,146.5016,NSW,,2007190759002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190761,06.11.2009,-31.5584,136.3627,SA,,2007190761002 Bulk,bulk,BOS,0,0,0,0.020765,0.516767,0.995172,1.156967,0.042615,0.968575,0.316358,0,0,0,0,0,0,0,0,0,0.009558,0.286942,0.286363,2.114411,4.317265,6.696229,6.150303,2.727612,10.622898,11.63792,9.339297,9.638108,7.462131,5.598553,4.97442,3.717525,3.286518,2.746651,2.108956,1.517193,0.74393
2007190761,06.11.2009,-31.5584,136.3627,SA,,2007190761002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190761,06.11.2009,-31.5584,136.3627,SA,,2007190761002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190762,03.11.2007,-26.8658,150.1587,QLD,,2007190762002 Bulk,bulk,BOS,0,0,0,1.28307,5.347125,13.123746,16.2585,0.571106,12.380614,8.429391,2.232777,3.217611,1.146502,1.088738,0.7989,0.366523,1.05727,1.132551,0.092675,1.138077,0.95141,0.370598,1.340471,1.341683,1.280396,0.896964,0.362097,1.366423,1.696485,1.805618,2.706091,3.148081,3.301836,3.636172,2.804022,2.052314,1.078804,0.189018,0.006338,0
2007190762,03.11.2007,-26.8658,150.1587,QLD,,2007190762002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190762,03.11.2007,-26.8658,150.1587,QLD,,2007190762002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190763,25.11.2008,-33.8758,135.4012,SA,,2007190763002 Bulk,bulk,BOS,0,0,0.020685,3.828165,11.559959,17.82083,14.19045,0.427996,9.932469,9.245642,2.700899,3.842259,1.316243,1.199429,0.846306,0.381409,1.099042,1.239594,0.106846,1.414155,1.350914,0.572712,2.29701,2.627149,2.699032,1.86529,0.712682,2.313975,1.912307,1.153855,0.781914,0.351197,0.183132,0.006456,0,0,0,0,0,0
2007190763,25.11.2008,-33.8758,135.4012,SA,,2007190763002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190763,25.11.2008,-33.8758,135.4012,SA,,2007190763002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190764,22.09.2007,-16.9882,138.311,QLD,,2007190764002 Bulk,bulk,BOS,0,0,0.089149,2.278959,3.99666,6.054418,6.793543,0.247621,6.374669,7.306295,2.724692,4.957631,2.222401,2.41326,1.968278,0.955846,2.916957,3.313736,0.276809,3.445285,2.92625,1.149843,4.216987,4.334753,4.22435,2.924928,1.14298,3.934315,3.8141,2.946838,3.108754,2.528773,1.921239,1.502078,0.688287,0.216643,0.082668,0,0,0
2007190764,22.09.2007,-16.9882,138.311,QLD,,2007190764002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190764,22.09.2007,-16.9882,138.311,QLD,,2007190764002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190766,26.01.2008,-31.621,126.8244,WA,,2007190766002 Bulk,bulk,BOS,0,0,0.016293,3.22849,10.255044,16.81635,13.61754,0.398499,9.032764,9.621222,3.855159,7.892307,3.630409,3.670721,2.671881,1.180521,3.120434,2.72895,0.193217,1.993004,1.189484,0.362239,0.919887,0.448674,0.154818,0.02763,0.005493,0.069618,0.261131,0.390997,0.63231,0.671272,0.553395,0.351867,0.038379,0,0,0,0,0
2007190766,26.01.2008,-31.621,126.8244,WA,,2007190766002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190766,26.01.2008,-31.621,126.8244,WA,,2007190766002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190767,22.09.2007,-17.6942,141.1531,QLD,,2007190767002 Bulk,bulk,BOS,0,0,0,2.535154,8.292326,15.855289,16.030192,0.523438,12.058385,11.890087,3.9971,6.089936,2.122492,1.936725,1.359204,0.603396,1.659311,1.629837,0.126423,1.462165,1.102703,0.402167,1.339016,1.183706,1.014486,0.657461,0.254239,0.900154,0.977844,0.880322,1.071236,0.957947,0.705794,0.381463,0,0,0,0,0,0
2007190767,22.09.2007,-17.6942,141.1531,QLD,,2007190767002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190767,22.09.2007,-17.6942,141.1531,QLD,,2007190767002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190768,05.09.2007,-33.1572,147.4523,NSW,2007190425,2007190768002 Bulk,bulk,BOS,0,0,0,0.792814,4.016231,11.843859,15.523417,0.543057,12.026645,9.569631,2.965023,5.938219,3.242662,3.828012,3.192571,1.531478,4.457224,4.476852,0.341789,3.795828,2.58953,0.868138,2.539239,1.728349,1.057336,0.487641,0.154036,0.439896,0.393049,0.357151,0.476705,0.449399,0.298999,0.075218,0,0,0,0,0,0
2007190768,05.09.2007,-33.1572,147.4523,NSW,2007190425,2007190768002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190768,05.09.2007,-33.1572,147.4523,NSW,2007190425,2007190768002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190769,05.12.2007,-30.9285,117.3828,WA,,2007190769002 Bulk,bulk,BOS,0,0,0,0.495161,2.004003,4.997929,6.498876,0.243884,6.674854,11.545549,5.87138,10.665935,3.707097,3.031663,1.827725,0.721822,1.699431,1.317028,0.090764,0.965299,0.677512,0.249766,0.911158,1.055214,1.318721,1.195797,0.553204,2.393863,3.285484,3.411478,4.638143,4.728768,4.344344,4.176014,2.753796,1.624021,0.324318,0,0,0
2007190769,05.12.2007,-30.9285,117.3828,WA,,2007190769002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190769,05.12.2007,-30.9285,117.3828,WA,,2007190769002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190770,27.07.2008,-17.4721,130.8155,NT,,2007190770002 Bulk,bulk,BOS,0,0,0,1.23155,4.260589,9.595905,11.928036,0.438423,10.568469,8.745669,2.265502,3.39238,1.679995,2.177744,2.070033,1.09289,3.631188,4.49795,0.386414,4.856647,4.076358,1.560723,5.398158,4.829834,3.844896,2.126349,0.71257,1.969122,1.284258,0.657354,0.389169,0.209433,0.12239,0,0,0,0,0,0,0
2007190770,27.07.2008,-17.4721,130.8155,NT,,2007190770002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190770,27.07.2008,-17.4721,130.8155,NT,,2007190770002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190771,17.07.2009,-31.6829,131.9387,SA,,2007190771002 Bulk,bulk,BOS,0,0,0.051156,3.922005,9.644171,13.411245,9.972697,0.28161,6.017178,4.630514,1.119383,1.46563,0.541324,0.575707,0.495497,0.258892,0.907391,1.331728,0.12846,1.868685,1.997378,0.891917,3.783428,4.66135,5.135179,3.772762,1.497281,5.132581,4.728575,3.314269,3.054254,2.111343,1.351055,0.839277,0.290341,0.252594,0.213065,0.167536,0.120536,0.062006
2007190771,17.07.2009,-31.6829,131.9387,SA,,2007190771002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190771,17.07.2009,-31.6829,131.9387,SA,,2007190771002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190772,20.09.2007,-17.6364,139.1817,QLD,,2007190772002 Bulk,bulk,BOS,0,0,0,1.132651,3.074964,5.723744,6.427762,0.235047,6.177178,6.44635,1.846067,2.536265,0.98012,1.074818,0.90634,0.450394,1.410753,1.655325,0.140448,1.78098,1.573046,0.639184,2.495554,2.938582,3.433637,2.837362,1.233727,4.881191,5.815891,5.312698,6.420033,5.869834,4.933163,4.382156,2.662008,1.446551,0.731516,0.370154,0.024507,0
2007190772,20.09.2007,-17.6364,139.1817,QLD,,2007190772002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190772,20.09.2007,-17.6364,139.1817,QLD,,2007190772002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190774,21.09.2007,-18.5614,140.719,QLD,2007190458,2007190774002 Bulk,bulk,BOS,0,0,0,1.468348,5.30077,10.982257,12.826579,0.463968,11.355629,12.19044,4.47588,7.197249,2.597693,2.425295,1.754144,0.79881,2.286236,2.419021,0.19646,2.391706,1.97127,0.761594,2.728991,2.685391,2.468658,1.601361,0.597534,1.914043,1.60141,1.026347,0.834927,0.478921,0.163599,0.035468,0,0,0,0,0,0
2007190774,21.09.2007,-18.5614,140.719,QLD,2007190458,2007190774002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190774,21.09.2007,-18.5614,140.719,QLD,2007190458,2007190774002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190775,11.06.2008,-31.8929,152.4116,NSW,,2007190775002 Bulk,bulk,BOS,0,0,0.010332,1.894436,5.382881,10.688639,13.281675,0.525837,15.320598,20.477849,7.379328,10.840096,3.38933,2.784966,1.740881,0.710383,1.740238,1.395061,0.095273,0.95985,0.554995,0.16635,0.424226,0.198341,0.038437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007190775,11.06.2008,-31.8929,152.4116,NSW,,2007190775002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190775,11.06.2008,-31.8929,152.4116,NSW,,2007190775002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190776,31.03.2008,-28.3139,122.7671,WA,,2007190776002 Bulk,bulk,BOS,0,0,0.017157,1.389813,3.411985,6.021074,6.835004,0.255285,7.005832,8.445968,2.895227,4.6816,1.963316,2.142327,1.778729,0.873885,2.691696,3.049753,0.252147,3.072811,2.487845,0.941193,3.265064,3.07009,2.791261,1.885588,0.740534,2.632868,2.803635,2.457576,3.021601,2.976758,2.842695,3.078439,2.546434,2.2198,1.668904,1.056495,0.542085,0.187526
2007190776,31.03.2008,-28.3139,122.7671,WA,,2007190776002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190776,31.03.2008,-28.3139,122.7671,WA,,2007190776002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190778,01.04.2008,-37.5593,149.1487,VIC,,2007190778002 Bulk,bulk,BOS,0,0,0.017103,1.829252,4.70018,9.826546,15.396902,0.682444,19.398712,19.267662,5.677149,8.210557,2.719922,2.330282,1.495952,0.616394,1.514079,1.203622,0.081401,0.810206,0.458525,0.135614,0.335925,0.151334,0.062729,0.037786,0.025876,0.17707,0.340532,0.427908,0.632678,0.641416,0.50946,0.284779,0,0,0,0,0,0
2007190778,01.04.2008,-37.5593,149.1487,VIC,,2007190778002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190778,01.04.2008,-37.5593,149.1487,VIC,,2007190778002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190779,24.10.2007,-36.1248,144.9815,VIC,,2007190779002 Bulk,bulk,BOS,0,0,0,1.667637,5.154939,11.0945,16.114305,0.689184,19.484541,20.442752,6.199045,8.587838,2.618018,2.111303,1.280746,0.508618,1.194897,0.885733,0.05755,0.553297,0.295094,0.084106,0.203933,0.055246,0.000486,0,0.001258,0.042426,0.104681,0.117559,0.158359,0.142936,0.099187,0.049828,0,0,0,0,0,0
2007190779,24.10.2007,-36.1248,144.9815,VIC,,2007190779002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
